title,link,date,comuna
"Durante esta mañana, se anunció esta movilización del Sindicato de Profesores y Profesionales de la Educación Antofagasta, en contexto de",https://www.diariosol.cl/educacion/falta-kathy-yoma-registran-manifestacion-cmds-antofagasta,hace 7 meses,antofagasta
Este jueves se dieron a conocer las áreas en las cuales se podrán desarrollar proyectos de exploración y explotación de litio en las,https://www.economia.gob.cl/2024/09/26/estrategia-nacional-del-litio-gobierno-anuncia-apertura-de-proceso-para-asignar-ceoles-en-seis-sistemas-salinos.htm,hace 1 mes,antofagasta
"ste sábado 7 de septiembre, la Región de Antofagasta se unirá a una marcha nacional que busca visibilizar y promover los derechos de los",https://www.soychile.cl/antofagasta/sociedad/2024/09/02/875255/marcha-animales-fiestas-patrias.html,hace 1 mes,antofagasta
"La minera achacó la medida al ""continuo bloqueo de los caminos principales para el acceso a la faena"". Comunidades indígenas rechazan el",https://cooperativa.cl/noticias/pais/region-de-antofagasta/protestas-en-salar-de-atacama-sqm-suspendio-operaciones/2024-01-13/234237.html,hace 9 meses,antofagasta
"Los ex trabajadores de la empresa contratista Movitec, indicaron que la movilización en la Minera Spence BHP ubicada en la comuna de Sierra",https://www.diarioantofagasta.cl/regional/antofagasta/189754/ex-trabajadores-bloquean-acceso-a-minera-spence-de-bhp-reclamando-finiquitos-y-cotizaciones-impagas/,hace 7 meses,antofagasta
"La agrupación expresó su preocupación por la movilización de comunidades indígenas en el Salar de Atacama, por el descontento ante el",https://www.latercera.com/pulso/noticia/sindicato-de-sqm-presenta-recurso-de-proteccion-en-contra-de-consejo-de-pueblos-atacamenos-y-delegada-presidencial/SG75JHTKMNBOREPFXGJEMK2DWY/,hace 9 meses,antofagasta
"Una ciudad prácticamente entera protestó. Cientos de habitantes de Calama, ciudad minera ubicada al interior de la región de Antofagasta,",https://elpais.com/chile/2023-04-22/que-esta-pasando-en-calama-la-ciudad-minera-chilena-que-se-fue-a-paro.html,hace 18 meses,antofagasta
"Habitantes de campamentos realizaron una marcha durante este miércoles en Antofagasta, llegando hasta el Servicio de Vivienda y Urbanismo",https://www.timeline.cl/habitantes-de-campamentos-de-antofagasta-realizan-protesta-en-contra-de-los-desalojos/,hace 6 meses,antofagasta
"Una ciudad prácticamente entera protestó. Cientos de habitantes de Calama, ciudad minera ubicada al interior de la región de Antofagasta,",https://elpais.com/chile/2023-04-22/que-esta-pasando-en-calama-la-ciudad-minera-chilena-que-se-fue-a-paro.html,hace 18 meses,antofagasta
"Tocopilla, 21 octubre 2024.- 13:53 PM.- EN DESARROLLO Un grupo de trabajadores que laboran en la empresa que está instalando una planta",https://elamerica.cl/2024/10/21/trabajadores-bloquean-ruta-1-por-protestas-contra-empresa-desaladora-de-agua-mar/,hace 1 semana,antofagasta
"Miles de personas salieron a las calles en las principales ciudades de la región, conmemorando el estallido social y también para exigir la",https://www.diarioantofagasta.cl/regional/148029/multitudinarias-manifestaciones-en-antofagasta-y-calama-a-dos-anos-del-estallido-social/,hace 36 meses,antofagasta
"Esta tarde, estudiantes de la Universidad Católica del Norte (UCN) realizaron una toma del campus Angamos en Antofagasta, en respuesta al reciente anuncio",https://www.antofagasta.tv/categoria/antofagasta/estudiantes-ucn-inician-toma-protesta-cierre-jardin-infantil-taqinki,hace 3 semanas,antofagasta
"Salamanca y Caimanes, ambas localidades ubicadas en la región de Coquimbo, también fueron parte de las protestas que sacudieron al país en",https://interferencia.cl/articulos/los-12-dias-en-que-minera-los-pelambres-de-los-luksic-estuvo-en-jaque-operacional-por-el,hace 57 meses,antofagasta
El 27 de mayo cientos de personas salieron a las calles para protestar contra la Ley que Regula la Prestación de los Servicios de Agua,https://www.laizquierdadiario.cl/Protestas-en-Queretaro-contra-la-Ley-de-aguas,hace 28 meses,antofagasta
La crisis ambiental provocada por la sequía y la actividad minera de cobre en el desierto chileno de Atacama supone el fin próximo del río,https://www.opendemocracy.net/es/comunidad-aymara-resiste-desaparecer-pueblo-arido-planeta-chile/,hace 21 meses,antofagasta
"La dirigente de la Villa El Salar, Milenka González, negó las acusaciones realizadas por el Ministerio de Vivienda y Urbanismo, luego de la",https://www.soychile.cl/antofagasta/sociedad/2024/05/31/862591/serviu-villa-el-salar-antofagasta.html,hace 4 meses,antofagasta
"Una jornada marcada por la normalidad laboral, reflexiones y duelo, marcan el 11 de septiembre en Antofagasta. El tránsito se encuentra",https://www.diarioantofagasta.cl/regional/antofagasta/183272/a-diferencia-de-anos-previos-antofagasta-reporta-calles-sin-incidentes-este-11-de-septiembre/,hace 13 meses,antofagasta
"Con su verde esmeralda, su playa de arena fina y sus bonitas sombrillas, la pequeña localidad de Mejillones, en el norte de Chile,",https://www.infobae.com/america/america-latina/2024/02/14/paraiso-contaminado-mejillones-el-pueblo-chileno-convertido-en-zona-de-sacrificio-que-espera-atencion/,hace 8 meses,mejillones
"Cada año, en este territorio costero de la Región de Antofagasta, se levantan una serie de denuncias por los severos efectos de",https://www.elciudadano.com/actualidad/pescadores-artesanales-de-mejillones-la-bahia-no-esta-enferma-esta-muerta/11/28/,hace 11 meses,mejillones
El último derrame de hidrocarburos en el muelle de la planta Copec colmó la paciencia de los habitantes de esta comuna al norte de la región,https://www.elmostrador.cl/noticias/pais/2018/09/07/un-nuevo-quintero-mejillones-se-pone-en-pie-de-guerra-contra-la-contaminacion-industrial/,hace 73 meses,mejillones
"Varias ONG ambientales, pescadores y buzos mariscadores de la comuna de Mejillones convocaron para este miércoles una marcha contra la",https://cooperativa.cl/noticias/pais/region-de-antofagasta/mejillones-marcha-contra-la-contaminacion-si-no-hacemos-algo-nos/2018-09-05/154039.html,hace 73 meses,mejillones
"En el lugar se dieron a lugar trabajadores del mundo público y privado, donde los ferroviarios que llevan más de 60 días luchando por la",https://www.laizquierdadiario.cl/Marcha-contra-la-contaminacion-industrial-congrego-a-300-personas-en-Mejillones,hace 73 meses,mejillones
"Cada año, en este territorio costero de la Región de Antofagasta, se levantan una serie de denuncias por los severos efectos de",https://www.elciudadano.com/actualidad/pescadores-artesanales-de-mejillones-la-bahia-no-esta-enferma-esta-muerta/11/28/,hace 11 meses,mejillones
"Un grupo de pescadores realizó una manifestación en la Ruta 1 que une Antofagasta con Mejillones. Según reportaron los propios conductores,",https://www.soychile.cl/antofagasta/sociedad/2024/08/13/872504/barricadas-antofagasta-carretera.html,hace 2 meses,mejillones
"En el lugar se dieron a lugar trabajadores del mundo público y privado, donde los ferroviarios que llevan más de 60 días luchando por la",https://www.laizquierdadiario.cl/Marcha-contra-la-contaminacion-industrial-congrego-a-300-personas-en-Mejillones,hace 73 meses,mejillones
"Varias ONG ambientales, pescadores y buzos mariscadores de la comuna de Mejillones convocaron para este miércoles una marcha contra la",https://cooperativa.cl/noticias/pais/region-de-antofagasta/mejillones-marcha-contra-la-contaminacion-si-no-hacemos-algo-nos/2018-09-05/154039.html,hace 73 meses,mejillones
Con alegría y satisfacción alumnos y profesores del Complejo Educacional “Juan José Latorre” de Mejillones recibieron de manos del seremi,https://mma.gob.cl/complejo-educacional-juan-jose-latorre-de-mejillones-recibe-certificacion-ambiental/,hace 108 meses,mejillones
"Debido a la crisis climática que afecta al planeta, el movimiento Fridays For Future (FFF) Chile junto a la Coordinadora #SOSambiental",https://www.diarioantofagasta.cl/medio-ambiente/145406/antofagasta-y-tocopilla-organizaciones-medioambientales-llaman-a-participar-de-la-marcha-global-por-el-clima-este-24-de-septiembre/,hace 37 meses,mejillones
La disputa medioambiental más bullada de este siglo en Chile? ¿Una comuna 100% privada? ¿El sentido del derecho de vivir libre de,https://www.latercera.com/tendencias/noticia/los-conflictos-ambientales-que-catapultaron-el-apruebo/VUTQHRVMFRA3JOW54P7FSAWCXM/,hace 47 meses,mejillones
"[resumen.cl] A la jornada de protestas contra la contaminación histórica en las zonas de sacrificio ambiental tales como Mejillones,",https://resumen.cl/articulos/asi-se-vivieron-las-jornadas-de-protestas-contra-zonas-de-sacrificio-y-asesinato-de-catrillanca-en-distintos-puntos-del-pais,hace 71 meses,mejillones
"A raíz de la última emergencia ambiental registrada en el parque industrial de la quinta región, el Ejecutivo ha instaurado un plan de",https://www.emol.com/noticias/Nacional/2022/06/10/1063646/compromiso-programa-boric-zonas-sacrificio.html,hace 28 meses,mejillones
"Desertificación, privatización del agua, contaminación, incendios forestales: el panorama medioambiental en Chile preocupa, y plantea muchos",https://www.dw.com/es/chile-la-crisis-social-tambi%25C3%25A9n-es-medioambiental/a-51028769,hace 60 meses,mejillones
"Un grupo de pescadores realizó una manifestación en la Ruta 1 que une Antofagasta con Mejillones. Según reportaron los propios conductores,",https://www.soychile.cl/antofagasta/sociedad/2024/08/13/872504/barricadas-antofagasta-carretera.html,hace 2 meses,mejillones
Continuar con el paro indefinido de la totalidad de establecimientos dependientes de la Corporación Municipal de Desarrollo Social (CMDS) de,https://www.diarioantofagasta.cl/regional/antofagasta/189980/paro-total-de-colegios-municipales-de-antofagasta-mejillones-se-adhiere-a-movilizaciones/,hace 7 meses,mejillones
"En relación a la manifestación realizada ayer fuera de las instalaciones de Puerto Angamos por parte de un grupo del Sindicato de trabajadores Número 2,",https://www.region2.cl/puerto-angamos-emite-declaracion-en-relacion-a-manifestacion-realizada-el-dia-de-ayer/,hace 10 meses,mejillones
"Con su verde esmeralda, su playa de arena fina y sus bonitas sombrillas, la pequeña localidad de Mejillones, en el norte de Chile,",https://www.infobae.com/america/america-latina/2024/02/14/paraiso-contaminado-mejillones-el-pueblo-chileno-convertido-en-zona-de-sacrificio-que-espera-atencion/,hace 8 meses,mejillones
Los expertos señalan que cada día hay decenas de alertas alimentarias similares en la UE que demuestran que los controles en seguridad,https://elpais.com/sociedad/2024-03-06/la-alerta-por-fresas-de-marruecos-con-hepatitis-que-no-llegaron-a-consumirse-se-magnifico-por-las-protestas-del-campo.html,hace 7 meses,mejillones
El último derrame de hidrocarburos en el muelle de la planta Copec colmó la paciencia de los habitantes de esta comuna al norte de la región,https://www.elmostrador.cl/noticias/pais/2018/09/07/un-nuevo-quintero-mejillones-se-pone-en-pie-de-guerra-contra-la-contaminacion-industrial/,hace 73 meses,mejillones
"A las 08:30 de hoy un grupo de 60 pescadores se tomó la única gasolinera Copec de la comuna de Mejillones, impidiendo que varios conductores",https://www.soychile.cl/Antofagasta/Sociedad/2018/06/13/539053/Pescadores-se-toman-la-unica-gasolinera-de-Mejillones.aspx,hace 76 meses,mejillones
"Desertificación, privatización del agua, contaminación, incendios forestales: el panorama medioambiental en Chile preocupa, y plantea muchos",https://www.dw.com/es/chile-la-crisis-social-tambi%25C3%25A9n-es-medioambiental/a-51028769,hace 60 meses,mejillones
"Comuna se encuentra en una zona rica en yacimientos mineros, sin embargo no cuenta con los recursos para mejorar la calidad del agua potable",https://www.diarioantofagasta.cl/regional/8560/sierra-gorda-protesta-por-la-mala-calidad-del-agua-y-el-aislamiento/,hace 151 meses,mejillones
La falta de agua obliga a los flamencos del delta del Ebro a criar en la Albufera de ValenciaLos arroceros se las ingenian para salvar la,https://www.elperiodico.com/es/sociedad/20230505/caros-precio-mejillones-delta-ebro-sequia-agua-dulce-86867071,hace 17 meses,mejillones
"Denuncia ciudadana permitió la configuración de sanciones desde organismo ambiental, arriesgando la empresa una multa de hasta más de 8 mil",https://www.elciudadano.com/actualidad/sancionan-a-minera-centinela-por-dano-e-incumplimiento-ambiental-en-sierra-gorda-region-de-antofagasta/12/16/,hace 22 meses,sierra gorda
"Sierra Gorda, 14 octubre 2022.- Una importante noticia recibió minera Sierra Gorda SCM tras la aprobación de su Estudio de Impacto Ambiental",https://elamerica.cl/2022/10/14/aprueban-estudio-de-impacto-ambiental-presentado-por-sierra-gorda-scm-para-la-reconfiguracion-del-deposito-de-relaves/,hace 24 meses,sierra gorda
"Fuerza Informativa Azteca (FIA) te dice cuáles son las vialidades que pueden resultar afectadas, así como cuáles serán las movilizaciones y",https://www.tvazteca.com/aztecanoticias/marchas-hoy-en-cdmx-en-vivo-manifestaciones-y-bloqueos-este-lunes-13-mayo-2024,hace 5 meses,sierra gorda
"Senador Jaime Araya: ""Minera Sierra Gorda le ha faltado al respeto a Antofagasta y a toda la comunidad con el fin de maximizar sus",https://www.elciudadano.com/medio-ambiente/protestas-ante-traslado-de-concentrado-de-cobre-de-minera-sierra-gorda/10/23/,hace 120 meses,sierra gorda
"Habitantes de la Sierra Gorda exigieron que prohíban la circulación de vehículos en zonas como Río Extoraz, ya que dañan la flora y fauna",https://www.excelsior.com.mx/nacional/turismo-irregular-causa-de-dano-en-la-sierra-gorda/1511615,hace 30 meses,sierra gorda
"Para proteger a la Sierra Gorda no se permitirá el uso de vehículos “reicers” (todo terreno) y de cuatrimotos, ya que generan daños en la",https://www.diariodequeretaro.com.mx/local/vetan-reicers-para-cuidar-sierra-gorda-9570683.html,hace 20 meses,sierra gorda
"Habitantes de La Misión, Chapulhuacán y Tepehuacán exigieron que este proyecto sea reubicado para que no contamine el único recurso de agua",https://lasillarota.com/hidalgo/estado/2021/12/24/surge-movimiento-de-defensa-del-medio-ambiente-de-la-sierra-gorda-de-hidalgo--310049.html,hace 34 meses,sierra gorda
"CIGRI lleva casi una década de tramitación y ahora debe ser resuelta por el Comité de Ministros. Valuada en 85 millones de dólares,",https://www.terram.cl/polemica-por-planta-francesa-de-basura-toxica-en-tiltil-no-imagino-este-proyecto-en-paris/,hace 8 meses,sierra gorda
"Fuerza Informativa Azteca (FIA) te dice cuáles son las vialidades que pueden resultar afectadas, así como cuáles serán las movilizaciones y",https://www.tvazteca.com/aztecanoticias/marchas-hoy-en-cdmx-en-vivo-manifestaciones-y-bloqueos-este-lunes-13-mayo-2024,hace 5 meses,sierra gorda
Aquí te presentamos en tiempo real lo que sucede en las calles de la capital del país y en la zona metropolitana. Tras haber activado la,https://www.eluniversal.com.mx/metropoli/alerta-vial-minuto-a-minuto-en-cdmx-y-edomex-hoy-lunes-13-de-mayo/,hace 5 meses,sierra gorda
"Los ex trabajadores de la empresa contratista Movitec, indicaron que la movilización en la Minera Spence BHP ubicada en la comuna de Sierra",https://www.diarioantofagasta.cl/regional/antofagasta/189754/ex-trabajadores-bloquean-acceso-a-minera-spence-de-bhp-reclamando-finiquitos-y-cotizaciones-impagas/,hace 7 meses,sierra gorda
"Compartir. La comunidad acusa que la compañía no les ha pagado a sus proveedores. Además, señalan que, a diferencia de otras mineras",https://www.reporteminero.cl/noticia/noticias/2022/12/comunidad-sierra-gorda-manifiesta-contra-minera-centinela,hace 22 meses,sierra gorda
"NOTICIA: Luego de una votación que contó con una alta adhesión de los trabajadores que apoyaban la fusión de ambos sindicatos, la moción no pudo ser",https://sindical.cl/se-suspende-unificacion-de-sindicatos-de-la-minera-sierra-gorda/,hace 85 meses,sierra gorda
"Comuna se encuentra en una zona rica en yacimientos mineros, sin embargo no cuenta con los recursos para mejorar la calidad del agua potable",https://www.diarioantofagasta.cl/regional/8560/sierra-gorda-protesta-por-la-mala-calidad-del-agua-y-el-aislamiento/,hace 151 meses,sierra gorda
"Fuerza Informativa Azteca (FIA) te dice cuáles son las vialidades que pueden resultar afectadas, así como cuáles serán las movilizaciones y",https://www.tvazteca.com/aztecanoticias/marchas-hoy-en-cdmx-en-vivo-manifestaciones-y-bloqueos-este-lunes-13-mayo-2024,hace 5 meses,sierra gorda
"Denuncia ciudadana permitió la configuración de sanciones desde organismo ambiental, arriesgando la empresa una multa de hasta más de 8 mil",https://www.elciudadano.com/actualidad/sancionan-a-minera-centinela-por-dano-e-incumplimiento-ambiental-en-sierra-gorda-region-de-antofagasta/12/16/,hace 22 meses,sierra gorda
"Alberto Witvrun.- Pachuca, Tizayuca, Tepeapulco, Singuilucan, Zimapán, más los municipios que se acumulen esta semana presentan severos",https://diariovialibre.com.mx/agua-alarma,hace 6 meses,sierra gorda
"El ambiente en Taltal sigue agitado, con movilizaciones de los comités de allegados y una protesta de los alumnos del Liceo Politécnico C-20 José Miguel",https://regionalista.cl/2018/05/taltal-liceo-permanece-en-toma-hace-mas-de-un-mes/,hace 7 meses,taltal
"La comunidad de Changos de Paposo se moviliza contra el proyecto energético de COLBÚN, defendiendo la biodiversidad y la cultura ancestral,",https://www.elciudadano.com/actualidad/comunidad-changa-se-levanta-en-defensa-del-maritorio-contra-proyecto-energetico-de-colbun/07/14/,hace 3 meses,taltal
"Skip to end of metadata Page restrictions apply Attachments:1 Added by Editor Portal Minero, last edited by Editor Portal Minero on oct 27,",http://www.portalminero.com/pages/viewpage.action%3FpageId%3D115052387,hace 96 meses,taltal
"Este lunes 30 de septiembre, diversas comunidades de Taltal entregaron una carta pública en las oficinas del Servicio de Evaluación",https://regionalista.cl/2024/10/comunidades-de-taltal-exigen-reincorporacion-de-director-del-sea-tras-polemica-remocion/,hace 1 mes,taltal
"La comunidad de Changos de Paposo se moviliza contra el proyecto energético de COLBÚN, defendiendo la biodiversidad y la cultura ancestral,",https://www.terram.cl/comunidad-changa-se-levanta-en-defensa-del-maritorio-contra-proyecto-energetico-de-colbun/,hace 3 meses,taltal
"Este fin de semana se reunió la comunidad changa en el sector de El Gaucho de Paposo, en manifestación pacífica, en defensa de la",https://www.diarioantofagasta.cl/regional/194899/comunidad-changa-de-paposo-se-manifiesta-contra-de-proyecto-de-industria-energetica/,hace 3 meses,taltal
"Este fin de semana se reunió la comunidad changa en el sector de El Gaucho de Paposo, en manifestación pacífica, en defensa de la",https://www.diarioantofagasta.cl/regional/194899/comunidad-changa-de-paposo-se-manifiesta-contra-de-proyecto-de-industria-energetica/,hace 3 meses,taltal
"Iván Pavletic, presidente de la Asociación Minera de Taltal, sostuvo que “tenemos tomada la planta de Enami y la carretera y con esto",https://www.nuevamineria.com/revista/pequenos-mineros-pierden-la-paciencia-y-se-toman-planta-de-enami-en-taltal/,hace 115 meses,taltal
"NOTICIA: Días tensos viven los trabajadores de la Compañía minera Guanaco, ubicada en la comuna de Taltal, quienes se encuentran desde",https://sindical.cl/sindicato-de-mina-guanaco-acusa-represion-de-carabineros-y-actitud-irresponsable-de-la-empresa/,hace 53 meses,taltal
Chile. El proyecto de traslado cuenta con una RCA favorable y la servidumbre de concesión provisoria para la línea de impulsión de agua de,http://www.portalminero.com/pages/viewpage.action%3FpageId%3D115052387,hace 96 meses,taltal
"Activistas ambientales, organizaciones sociales y comuneros atacameños se vienen manifestando en defensa del territorio y los ecosistemas de",https://www.elciudadano.com/actualidad/protestas-en-calama-por-la-defensa-de-los-salares-contra-la-expansion-de-la-mineria-del-litio/07/27/,hace 3 meses,calama
Calama se mantiene en el nivel 'medio-bajo' en el estudio de índice de calidad de vida urbana. DESAROLLO. En lo bajo está el tema de,https://www.mercuriocalama.cl/impresa/2024/09/11/full/cuerpo-principal/3/,hace 1 mes,calama
"Una ciudad prácticamente entera protestó. Cientos de habitantes de Calama, ciudad minera ubicada al interior de la región de Antofagasta,",https://elpais.com/chile/2023-04-22/que-esta-pasando-en-calama-la-ciudad-minera-chilena-que-se-fue-a-paro.html,hace 18 meses,calama
"En un comunicado, expresan que mantendrán movilización hasta que ""el Presidente de la República cumpla su palabra de venir al acuífero y",https://www.soychile.cl/calama/sociedad/2024/01/09/842981/protesta.html,hace 9 meses,calama
"Activistas ambientales, organizaciones sociales y comuneros atacameños se vienen manifestando en defensa del territorio y los ecosistemas de",https://www.elciudadano.com/actualidad/protestas-en-calama-por-la-defensa-de-los-salares-contra-la-expansion-de-la-mineria-del-litio/07/27/,hace 3 meses,calama
"Activistas ambientales, organizaciones sociales y comuneros atacameños se vienen manifestando en defensa del territorio y los ecosistemas de",https://www.elciudadano.com/actualidad/protestas-en-calama-por-la-defensa-de-los-salares-contra-la-expansion-de-la-mineria-del-litio/07/27/,hace 3 meses,calama
"Una ciudad prácticamente entera protestó. Cientos de habitantes de Calama, ciudad minera ubicada al interior de la región de Antofagasta,",https://elpais.com/chile/2023-04-22/que-esta-pasando-en-calama-la-ciudad-minera-chilena-que-se-fue-a-paro.html,hace 18 meses,calama
"Tocopilla, 21 octubre 2024.- 13:53 PM.- EN DESARROLLO Un grupo de trabajadores que laboran en la empresa que está instalando una planta",https://elamerica.cl/2024/10/21/trabajadores-bloquean-ruta-1-por-protestas-contra-empresa-desaladora-de-agua-mar/,hace 1 semana,calama
"Activistas ambientales, organizaciones sociales y comuneros atacameños se vienen manifestando en defensa del territorio y los ecosistemas de",https://www.elciudadano.com/actualidad/protestas-en-calama-por-la-defensa-de-los-salares-contra-la-expansion-de-la-mineria-del-litio/07/27/,hace 3 meses,calama
"Calama, 21 octubre 2024.- 14:01 pm.- Foto: Archivo El América.cl El Delegado Provincial Miguel Ballestero dio a conocer hoy que seis menores",https://elamerica.cl/2024/10/21/carabineros-de-calama-fueron-asaltados-y-agredidos-por-menores/,hace 1 semana,calama
"Una ciudad prácticamente entera protestó. Cientos de habitantes de Calama, ciudad minera ubicada al interior de la región de Antofagasta,",https://elpais.com/chile/2023-04-22/que-esta-pasando-en-calama-la-ciudad-minera-chilena-que-se-fue-a-paro.html,hace 18 meses,calama
La demanda la interpuso en 2022 el Consejo de Defensa del Estado (CDE) en contra de tres mineras por dañar irreparablemente el acuífero,https://interferencia.cl/articulos/unidad-de-medio-ambiente-del-consejo-de-pueblos-atacamenos-participa-en-estudio-cientifico,hace 8 meses,san pedro de atacama
"Durante el evento realizado en conmemoración del Día Mundial del Medio Ambiente en San Pedro de Atacama, asistentes confrontaron al equipo",https://www.elciudadano.com/actualidad/muy-grave-gerente-de-sqm-golpeo-a-activistas-por-el-medioambiente-en-san-pedro-de-atacama/06/08/,hace 4 meses,san pedro de atacama
"La Corte de Apelaciones acogió un nuevo recurso de protección presentado por vecinos del sector norte de Antofagasta, estableciendo que la continuidad de",https://www.diarioantofagasta.cl/regional/antofagasta/198077/corte-de-antofagasta-ordena-intervencion-de-autoridades-frente-a-extensa-crisis-ambiental-en-ex-vertedero-la-chimba/,hace 1 mes,san pedro de atacama
Las comunidades atacameñas se sintieron pasadas a llevar con el anuncio de acuerdo por el litio de diciembre. Las dos empresas quieren,https://www.latercera.com/pulso/noticia/tironi-y-aylwin-matta-los-refuerzos-de-codelco-y-sqm-para-aquietar-las-aguas-en-las-comunidades-del-salar/NYDWGCFIDBCUPNGZVRK4P4JMU4/,hace 7 meses,san pedro de atacama
"En un comunicado, expresan que mantendrán movilización hasta que ""el Presidente de la República cumpla su palabra de venir al acuífero y",https://www.soychile.cl/calama/sociedad/2024/01/09/842981/protesta.html,hace 9 meses,san pedro de atacama
"Por Cristóbal Moreno y Daniel Espinoza, periodistas Climate Tracker América Latina A partir de la anunciada Estrategia Nacional del Litio,",https://www.piensaprensa.com/2023/11/28/la-desproteccion-de-los-salares-de-san-pedro-de-atacama-las-concesiones-mineras-que-amenazan-su-conservacion/,hace 11 meses,san pedro de atacama
"Cerca de 6.800 trabajadores cesantes, el 100% de negocios en torno al cluster turístico se encuentran cerrados desde marzo a la fecha en San",https://www.region2.cl/san-pedro-de-atacama-esta-en-quiebra/,hace 48 meses,san pedro de atacama
"En la Puna de Bolivia, Chile y Argentina, conocida recientemente como el 'Triángulo del litio, la explotación masiva en los salares de este",https://es.mongabay.com/2019/02/litio-bolivia-argentina-chile-salares-video/,hace 68 meses,san pedro de atacama
HACE 10 AÑOS. La madrugada del 29 de agosto de 2011 fue detenido Esteban Velásquez en medio de las movilizaciones que consiguieron para,https://termometro.cl/2021/08/29/un-dia-como-hoy-detienen-a-alcalde-durante-protesta-en-paro-comunal/,hace 38 meses,san pedro de atacama
"Por cerca de ocho años la compañía intentó obtener los permisos ambientales para concretar su proyecto, ubicado a 7 kilómetros de la",https://www.nuevamineria.com/revista/delfin-la-batalla-por-el-territorio/,hace 65 meses,san pedro de atacama
"Durante el evento realizado en conmemoración del Día Mundial del Medio Ambiente en San Pedro de Atacama, asistentes confrontaron al equipo",https://www.elciudadano.com/actualidad/muy-grave-gerente-de-sqm-golpeo-a-activistas-por-el-medioambiente-en-san-pedro-de-atacama/06/08/,hace 4 meses,san pedro de atacama
"En un comunicado, expresan que mantendrán movilización hasta que ""el Presidente de la República cumpla su palabra de venir al acuífero y",https://www.soychile.cl/calama/sociedad/2024/01/09/842981/protesta.html,hace 9 meses,san pedro de atacama
"Compañías chinas como Tsingshan, canadienses como Wealth Minerals o británicas como Clean Tech Lithium son algunas de las empresas que han",https://www.redimin.cl/los-intereses-de-tsingshan-lithium-chile-y-wealth-minerals-por-explotar-los-salares-prioritarios/,hace 1 semana,san pedro de atacama
"Durante el evento realizado en conmemoración del Día Mundial del Medio Ambiente en San Pedro de Atacama, asistentes confrontaron al equipo",https://www.elciudadano.com/actualidad/muy-grave-gerente-de-sqm-golpeo-a-activistas-por-el-medioambiente-en-san-pedro-de-atacama/06/08/,hace 4 meses,san pedro de atacama
"En un comunicado, expresan que mantendrán movilización hasta que ""el Presidente de la República cumpla su palabra de venir al acuífero y",https://www.soychile.cl/calama/sociedad/2024/01/09/842981/protesta.html,hace 9 meses,san pedro de atacama
"Un grupo de comunidades atacameñas cortó el tránsito hacia San Pedro de Atacama en protesta por el acuerdo entre Corfo y SQM, que extendió",http://www.biobiochile.cl/noticias/nacional/region-de-antofagasta/2018/01/30/comunidades-atacamenas-bloquean-ruta-internacional-en-rechazo-al-acuerdo-entre-corfo-y-sqm.shtml,hace 80 meses,san pedro de atacama
"Se trata de una iniciativa para explotar potasio y litio en un pueblo de San Pedro de Atacama, que fue ingresada por primera vez hace más de",https://interferencia.cl/articulos/gobierno-podria-aprobar-hoy-polemico-proyecto-minero-del-grupo-errazuriz-bajo-excusa-de,hace 52 meses,san pedro de atacama
"Chile | 2019-10-25En San Pedro de Atacama, en tanto, el Consejo de Pueblos Atacameños se tomó por segundo día la ruta B-355, que conecta con",https://www.portalminero.com/wp/minera-spence-paralizo-su-faena-y-codelco-retomo-la-normalidad/,hace 60 meses,san pedro de atacama
"Miércoles 30 de marzo de 2022.- El Primer Tribunal Ambiental, con asiento en Antofagasta, acogió a trámite una demanda por daño ambiental interpuesta contra",https://www.induambiente.com/actualidad/noticias/tribunal-ambiental-acoge-demanda-por-dano-ambiental-contra-minera-escondida,hace 30 meses,san pedro de atacama
"Por cerca de ocho años la compañía intentó obtener los permisos ambientales para concretar su proyecto, ubicado a 7 kilómetros de la",https://www.nuevamineria.com/revista/delfin-la-batalla-por-el-territorio/,hace 65 meses,san pedro de atacama
Trabajadores en huelga de la minera Mantos de la Luna acusan de miserable a la empresa la cual esconde sus millonarias ganancias del grupo,https://www.laizquierdadiario.cl/Huelga-de-Ingepromin-Sube-el-cobre-y-nosotros-seguimos-pobres,hace 38 meses,san pedro de atacama
"Desde AMRA expresaron que, si bien este cierre anticipado puede ser una buena noticia, es grave considerando que se producirá la quema de",https://www.soychile.cl/antofagasta/sociedad/2024/03/25/853105/termoelectrica-tocopilla-cierre-colegio-medico.html,hace 7 meses,tocopilla
"La comuna recientemente fue calificada como zona de rezago, de abandono, de atraso, una declaración que sin embargo oculta que detrás de ese",https://www.laizquierdadiario.cl/Tocopilla-una-historia-de-abandono,hace 28 meses,tocopilla
"Temprano los trabajadores agrupados en la Asociación Gremial de “Gente de Mar” de Tocopilla, que reúne a diversos sindicatos e",https://www.terram.cl/gente-de-mar-protesta-en-tocopilla-por-contaminacion-de-borde-costero/,hace 109 meses,tocopilla
"[resumen.cl] A la jornada de protestas contra la contaminación histórica en las zonas de sacrificio ambiental tales como Mejillones,",https://resumen.cl/articulos/asi-se-vivieron-las-jornadas-de-protestas-contra-zonas-de-sacrificio-y-asesinato-de-catrillanca-en-distintos-puntos-del-pais,hace 71 meses,tocopilla
